module,region,climate,moisture,soil_type,count,sum,mean,median,min,max,q1,q3
Grassland,Caribbean,Tropical Montane,Dry,Sandy,496,746.6577729852931,1.5053584132768008,0.0,-114.49653535393337,122.06840854633339,-47.3749609263333,50.5483770777333
Grassland,Central America,Tropical Montane,Dry,Sandy,496,746.4778851323973,1.504995736154027,0.023597689499999852,-114.61371640253331,121.06412536808338,-47.324997917083316,50.34022233572617
Grassland,Central Africa,Tropical,Dry,Volcanic,496,746.193827720021,1.5044230397581069,-0.047195378999999926,-112.11051492226666,119.3908547340143,-47.163866196149996,50.767936673142856
Grassland,Eastern Asia,Tropical Montane,Dry,Sandy,496,744.674962555226,1.5013608116032782,0.0,-114.55512587823338,121.25366205718339,-47.3863144531333,50.34022233572617
Grassland,South-Eastern Asia,Tropical Montane,Dry,High Activity Clay,496,743.7920036997235,1.4995806526204103,0.047195378999999926,-112.21733380385001,119.62937285616437,-46.47105372360001,49.59372857701429
Grassland,Oceania,Tropical Montane,Dry,Sandy,496,743.1887892206959,1.4983644943965642,0.05270150655000028,-114.78948797543339,122.21308386351434,-47.47436255173331,50.5483770777333
Grassland,Central Asia,Tropical,Dry,Volcanic,496,741.751010815085,1.4954657476110584,0.058382431800000356,-112.09780047051666,119.47003467226666,-47.301078228799994,50.53115211272856
Grassland,North America,Tropical Montane,Dry,Sandy,496,741.5705806574637,1.4951019771319831,0.0,-114.6723069268334,121.06412536808338,-47.3863144531333,50.86023719670066
Grassland,Central Africa,Tropical Montane,Dry,Sandy,496,741.3229042405993,1.4946026295173374,0.0,-114.2846305993334,122.08209882071095,-47.40234589933329,50.5483770777333
Grassland,Western Asia,Tropical Montane,Dry,Sandy,496,740.8509662914382,1.4936511417166094,0.0,-114.37186713718339,121.89657750893338,-47.35515052033331,50.60310504692515
Grassland,Southern Asia,Tropical Montane,Dry,High Activity Clay,496,740.6911719671209,1.493328975740163,-0.05270150655000028,-112.18007276080004,119.59758271560001,-46.449012565999986,49.793062186999975
Grassland,Eastern Africa,Tropical,Dry,Volcanic,496,740.2221782389065,1.4923834238687632,0.0,-112.11051492226666,119.3908547340143,-47.362686094349996,50.272075651049995
Grassland,Northern Africa,Tropical Montane,Dry,High Activity Clay,496,740.0863252029443,1.4921095266188393,-0.047195378999999926,-112.51777359350004,119.3973931619184,-46.432981119800004,49.59303653312381
Grassland,Eastern Asia,Tropical Montane,Dry,High Activity Clay,496,739.7087631049193,1.4913483127115308,0.023597689499999852,-112.51777359350004,119.25040383509528,-46.37166458375,49.826800244571416
Grassland,Europe,Tropical,Dry,Volcanic,496,739.6396511061943,1.4912089740044239,-0.047195378999999926,-112.45683078446669,119.32906489807462,-47.3510537236,50.52244618268571
Grassland,Northern Africa,Tropical,Dry,Volcanic,496,739.0589074935411,1.4900381199466555,0.0,-111.96003907366669,119.87494105876667,-47.25166458375002,50.767936673142856
Grassland,Southern Asia,Tropical,Dry,Volcanic,496,738.9496860970673,1.489817915518281,0.047195378999999926,-112.09780047051666,119.26995416225851,-47.4123910689,50.506931703485705
Grassland,Central Africa,Tropical Montane,Dry,High Activity Clay,496,738.5246541734083,1.4889609963173553,-0.023597689499999852,-112.12953541625004,119.7850694894184,-46.100607455100004,49.53112274439997
Grassland,South America,Tropical,Dry,Volcanic,496,738.2714583347175,1.488450520836124,0.047195378999999926,-112.39824026016667,119.55814988935715,-47.362686094349996,50.47012674439999
Grassland,Caribbean,Tropical,Dry,Volcanic,496,738.0072427044811,1.487917828033228,0.0,-112.45683078446667,119.50203949256311,-47.30162759299999,50.77708084585714
Grassland,Western Asia,Tropical Montane,Dry,High Activity Clay,496,737.595646825915,1.487087997632893,0.0,-112.23004825560001,119.91466232994291,-46.27115174439997,49.53112274439997
Grassland,Central America,Tropical,Dry,Volcanic,496,737.2859689629593,1.4864636471027404,-0.05270150655000028,-112.51542130876666,119.87494105876667,-47.42340332399999,50.77708084585714
Grassland,Oceania,Tropical,Dry,Volcanic,496,736.8892978531962,1.4856639069620892,0.03452254575000002,-112.51542130876666,119.87494105876667,-47.35159060225,50.506931703485705
Grassland,South-Eastern Asia,Tropical,Dry,Volcanic,496,736.5538723637782,1.484987645894714,0.0,-112.51542130876666,118.78209054648096,-47.329012565999996,50.506931703485705
Grassland,Southern Africa,Tropical Montane,Dry,High Activity Clay,496,736.4570214760412,1.4847923820081474,0.023597689500000074,-112.63495464210001,119.59758271560001,-46.421078228800006,49.59303653312381
Grassland,Central America,Tropical Montane,Dry,High Activity Clay,496,736.2305552021957,1.4843357967786204,-0.05270150655000028,-112.23004825560001,119.45627369442386,-46.33357117069998,49.593728577014296
Grassland,Caribbean,Tropical Montane,Dry,High Activity Clay,496,735.9280786570754,1.483725965034426,-0.047195378999999926,-112.63495464210001,119.5649307386735,-46.32112723919998,49.53112274439997
Grassland,Central Asia,Tropical Montane,Dry,High Activity Clay,496,734.9455069068902,1.4817449736026012,-0.047195378999999926,-112.51777359350004,119.5183709729429,-46.432981119800004,49.3411076939
Grassland,Southern Africa,Tropical,Dry,Volcanic,496,734.1936394149479,1.4802291117236854,0.0,-111.97984947966665,118.76345146471668,-47.4015536115,50.242043045699994
Grassland,North America,Tropical Montane,Dry,High Activity Clay,496,733.730460434232,1.4792952831335322,0.0,-112.45918306920007,119.91466232994291,-46.421078228800006,49.83829894109524
Grassland,Western Asia,Tropical,Dry,Volcanic,496,733.4596720303913,1.4787493387709503,0.0,-112.28105921156669,119.12297819456312,-47.35159060225,50.73444218699999
Grassland,Western Africa,Tropical Montane,Dry,High Activity Clay,496,733.3659900930619,1.4785604638973022,0.023597689499999852,-112.63495464210001,119.45627369442386,-46.496207944999995,49.586954325542855
Grassland,Europe,Tropical Montane,Dry,High Activity Clay,496,733.1193699289753,1.4780632458245468,-0.047195378999999926,-112.63495464210001,119.68598758757147,-46.32112723919998,49.34275759435001
Grassland,Western Africa,Tropical,Dry,Volcanic,496,732.1105877364324,1.4760294107589362,0.0,-112.39824026016667,119.12288595969842,-47.281817186999994,50.78354729721428
Grassland,Eastern Africa,Tropical Montane,Dry,High Activity Clay,496,731.9185889940289,1.4756423165202197,0.00550612755000035,-112.51777359350004,119.45627369442386,-46.471590602250004,49.793062186999975
Grassland,Eastern Asia,Tropical,Dry,Volcanic,496,731.479643076557,1.4747573449124132,-0.058382431800000356,-111.86011305516668,118.95861862957462,-47.31298111979999,50.27452359435001
Grassland,North America,Tropical,Dry,Volcanic,496,731.3767528759474,1.4745499049918296,0.023597689499999852,-112.51542130876666,119.26995416225851,-47.329012565999996,50.52244618268571
Grassland,South America,Tropical Montane,Dry,High Activity Clay,496,731.0054810108378,1.4738013730057213,-0.058120235249999874,-112.45918306920008,119.7850694894184,-46.371102734,49.83829894109524
Grassland,Oceania,Tropical Montane,Dry,High Activity Clay,496,729.372048961295,1.4705081632284174,0.0,-112.40059254490005,119.7850694894184,-46.521553611499996,49.82717926057143
Grassland,Caribbean,Tropical,Moist,High Activity Clay,496,663.5593486408131,1.3378212674209942,0.0,-94.60073932393337,101.30488207437418,-35.05833800333333,37.427229376952376
Grassland,Eastern Asia,Tropical,Moist,High Activity Clay,496,662.7435512262135,1.3361765145689788,-0.12722232600000005,-94.00474648033334,100.45697215829524,-34.96080088673333,37.291788075629256
Grassland,Southern Asia,Tropical,Moist,High Activity Clay,496,661.8704967088811,1.334416324009841,0.014607007799998684,-94.14101123973336,100.37199662338097,-35.31278265533333,37.291788075629256
Grassland,South-Eastern Asia,Tropical,Moist,High Activity Clay,496,659.021696191029,1.3286727745786875,0.0,-94.13942937483336,101.30488207437418,-34.67667102533333,37.427229376952376
Grassland,Northern Africa,Tropical,Moist,High Activity Clay,496,655.7766247701608,1.3221302918753242,0.15667193849999927,-94.00474648033334,101.70887540073336,-35.260861586133345,38.91997802073333
Grassland,Oceania,Tropical,Moist,High Activity Clay,496,655.4675526264903,1.3215071625534078,0.06361116300000003,-93.83876285483336,100.5336783761619,-34.803893351333336,37.68518945043809
Grassland,Eastern Africa,Tropical,Moist,High Activity Clay,496,652.3387185974838,1.3151990294304108,0.0,-94.44279964973333,101.30488207437418,-35.12469779683333,37.61271750023332
Grassland,Western Asia,Tropical,Moist,High Activity Clay,496,651.1588894496092,1.3128203416322766,4.440892098500626e-16,-93.73538069133338,100.45697215829524,-35.39557813733333,37.1141205222857
Grassland,Central Africa,Tropical,Moist,High Activity Clay,496,651.1439784958037,1.3127902792254107,-0.1420649307000006,-94.60073932393337,101.52523581629524,-34.931115677333345,37.19804916191747
Grassland,Central America,Tropical,Moist,High Activity Clay,496,650.3205986635304,1.3111302392409887,-0.1420649307000006,-94.60073932393337,100.80298432806035,-34.96080088673333,37.31777714054762
Grassland,Western Africa,Tropical,Moist,High Activity Clay,496,645.2229332172307,1.300852687937965,0.0,-93.97275017753334,100.45697215829524,-35.18556032933332,37.61271750023332
Grassland,Central Asia,Tropical,Moist,High Activity Clay,496,643.5315210476499,1.2974425827573586,-0.06361116299999958,-94.14101123973336,100.80298432806035,-34.99142848373334,36.95922985926984
Grassland,Europe,Tropical,Moist,High Activity Clay,496,642.2581654503851,1.2948753335693248,-0.06361116299999958,-94.13942937483336,101.06158198402623,-35.05833800333333,37.427229376952376
Grassland,North America,Tropical,Moist,High Activity Clay,496,641.6170687462379,1.2935827998916087,0.07845376770000101,-94.13942937483336,99.9638268371548,-34.67667102533333,38.00150107830476
Grassland,Southern Africa,Tropical Montane,Dry,Low Activity Clay,496,639.8404286270197,1.2900008641673784,0.0,-97.37744973586669,103.55647776257146,-39.69776940066665,42.68984899457141
Grassland,North America,Tropical Montane,Dry,Low Activity Clay,496,639.3718786355739,1.2890562069265603,0.0,-97.37744973586669,103.9095255487667,-39.610532862816655,42.65426385366665
Grassland,Central America,Tropical Montane,Dry,Low Activity Clay,496,639.2616443940872,1.2888339604719499,0.0,-97.43604026016675,102.87639024540957,-39.74774489546667,42.484933431180956
Grassland,Eastern Africa,Tropical Montane,Dry,Low Activity Clay,496,638.5009185823443,1.287300239077307,0.0,-97.31885921156669,103.9095255487667,-39.64779390586665,42.44915709634284
Grassland,Central Africa,Tropical Montane,Dry,Low Activity Clay,496,637.4742649312154,1.2852303728451924,0.023597689499999852,-97.43604026016675,103.70586417037083,-39.79825726891665,42.44915709634284
Grassland,South America,Tropical Montane,Dry,Low Activity Clay,496,637.4167051672545,1.2851143249339807,0.0,-97.0983394274667,103.23822148440956,-39.70994281191665,42.484933431180956
Grassland,South-Eastern Asia,Tropical Montane,Dry,Low Activity Clay,496,637.4119165314203,1.2851046704262505,0.058382431800000356,-97.37744973586669,103.56349582658099,-39.809352761016655,42.484933431180956
Grassland,Europe,Tropical Montane,Dry,Low Activity Clay,496,636.9345400757717,1.284142217894701,0.023597689499999852,-97.37744973586669,103.50461916226669,-39.847695885066656,42.27686542768332
Grassland,Western Africa,Tropical Montane,Dry,Low Activity Clay,496,636.8351220325637,1.283941778291459,0.00550612755000035,-97.43604026016675,103.8257115949429,-39.847695885066656,42.41034241106665
Grassland,Western Asia,Tropical Montane,Dry,Low Activity Clay,496,636.4204476050219,1.283105741139157,0.0,-97.5532213087667,103.56349582658099,-39.72848385366665,42.65426385366665
Grassland,Southern Asia,Tropical Montane,Dry,Low Activity Clay,496,635.904954553909,1.282066440632881,0.0,-97.43604026016675,103.62991227966668,-39.79825726891665,42.71608717723808
Grassland,Eastern Asia,Tropical Montane,Dry,Low Activity Clay,496,635.8500052636699,1.281955655773528,-0.023597689500000074,-97.14831492226669,103.40611353664606,-39.84822027816666,42.484933431180956
Grassland,Caribbean,Tropical Montane,Dry,Low Activity Clay,496,635.3724386117296,1.280992819781713,0.0,-97.01764947966669,103.70586417037083,-39.775679232666654,42.484933431180956
Grassland,Oceania,Tropical Montane,Dry,Low Activity Clay,496,635.1244609366995,1.2804928647917329,0.0,-97.5532213087667,103.8257115949429,-39.70994281191665,42.41034241106665
Grassland,Central Asia,Tropical Montane,Dry,Low Activity Clay,496,633.4787699627783,1.2771749394410852,0.0,-97.5532213087667,103.50461916226669,-39.72848385366665,42.484933431180956
Grassland,Southern Africa,Tropical,Moist,High Activity Clay,496,632.5969935991156,1.275397164514346,0.06361116300000003,-93.70477553213337,100.25984153937418,-34.80389335133333,36.95922985926984
Grassland,Northern Africa,Tropical Montane,Dry,Low Activity Clay,496,632.1558030428544,1.2745076674251097,0.0,-97.3774497358667,103.31818784287083,-39.82287461166665,42.708848081054406
Grassland,South America,Tropical,Moist,High Activity Clay,496,631.3878149630965,1.2729593043610816,-0.06361116299999958,-95.23249802073336,100.52595375533335,-35.05833800333333,37.1141205222857
Grassland,Caribbean,Tropical,Moist,Low Activity Clay,496,630.3747593995434,1.2709168536281117,4.440892098500626e-16,-90.52615200566669,95.4571047994218,-33.79271402466668,35.84847925790478
Grassland,South America,Tropical,Moist,Low Activity Clay,496,629.8758394517347,1.2699109666365618,0.0,-89.21023113016669,95.19632110074168,-33.210004358666694,35.882532016047634
Grassland,Eastern Asia,Tropical,Moist,Low Activity Clay,496,624.5316991242846,1.2591364901699287,0.06361116300000047,-90.6840916798667,95.54996170260546,-33.65803113016669,35.431303876100024
Grassland,South-Eastern Asia,Tropical,Moist,Low Activity Clay,496,621.839246422858,1.2537081581106007,-0.1420649307000006,-90.05233298306665,95.35267510706669,-33.79419491946668,36.1107780456762
Grassland,Central America,Tropical,Moist,Low Activity Clay,496,620.9673972773812,1.2519503977366557,-0.09306077549999925,-90.21027265726669,95.54996170260546,-33.33722668466669,35.905492760866686
Grassland,Northern Africa,Tropical,Moist,Low Activity Clay,496,620.2033249329247,1.2504099293002515,4.440892098500626e-16,-89.21167836826669,96.99458986506667,-33.762108865466686,36.43309934020956
Grassland,Central Asia,Tropical,Moist,Low Activity Clay,496,620.149298595874,1.250301005233617,-0.06361116299999958,-90.52615200566669,95.64600814201192,-33.59167133666669,36.25365057306669
Grassland,North America,Tropical,Moist,Low Activity Clay,496,618.9842138928044,1.2479520441387186,0.15667193849999927,-89.61427981366668,96.99458986506667,-33.523348235666695,35.70065194891159
Grassland,Western Asia,Tropical,Moist,Low Activity Clay,496,617.7615475150832,1.245486990957829,0.0,-90.52615200566669,96.35597016806489,-33.4941342200667,35.73023518447281
Grassland,Europe,Tropical,Moist,Low Activity Clay,496,616.3827220153489,1.242707100837397,-0.06361116300000003,-90.84203135406668,95.24552461249701,-33.33722668466669,36.43309934020956
Grassland,Southern Asia,Tropical,Moist,Low Activity Clay,496,613.8502804710021,1.2376013719173429,0.0,-90.21027265726669,95.54996170260546,-33.62812154276669,35.84847925790478
Grassland,Eastern Africa,Tropical,Moist,Low Activity Clay,496,613.4253692944153,1.2367446961580955,0.06361116300000047,-89.75054457306668,96.99458986506667,-33.210004358666694,36.02446770816669
Grassland,Southern Africa,Tropical,Moist,Low Activity Clay,496,606.1022084293625,1.2219802589301663,0.0,-89.48111147066669,95.64600814201192,-33.84611598866669,35.45772817420956
Grassland,Oceania,Tropical,Moist,Low Activity Clay,496,605.3168573850626,1.220396889889239,0.0,-89.34639491946666,95.7439716181405,-33.658031130166684,35.545249278523826
Grassland,Western Africa,Tropical,Moist,Low Activity Clay,496,604.5393272149612,1.218829288739841,-0.06361116300000003,-90.21027265726669,96.10240541118732,-33.71889366266668,35.57146264073812
Grassland,Central Africa,Tropical,Moist,Low Activity Clay,496,604.0711286516593,1.2178853400235066,0.0,-89.44829618816668,96.35597016806489,-33.464449010666684,36.816265492180975
Grassland,Eastern Asia,Cool Temperate,Dry,High Activity Clay,496,594.0021375532167,1.1975849547443884,-0.03488354100000002,-90.76961728633329,96.73104616725878,-36.29698470309998,38.68042423906119
Grassland,Central Asia,Cool Temperate,Dry,High Activity Clay,496,592.6206755233886,1.19479974903909,0.0,-91.13681115953334,96.84774129568025,-36.21511604699998,38.68392203091427
Grassland,South America,Cool Temperate,Dry,High Activity Clay,496,592.3132842817154,1.1941800086324907,0.017441770499999953,-91.18011719923334,96.94254738064285,-36.20047357299998,38.857127706571404
Grassland,Northern Africa,Cool Temperate,Dry,High Activity Clay,496,591.7992678281585,1.1931436851374162,0.05232531149999997,-90.88083856573333,97.15727156923333,-36.22350778419998,38.68392203091427
Grassland,Oceania,Cool Temperate,Dry,High Activity Clay,496,590.2551667156523,1.1900305780557505,0.017441770499999953,-91.13681115953334,96.84774129568025,-36.10432850474998,38.87376758885712
Grassland,Central America,Cool Temperate,Dry,High Activity Clay,496,590.2142618906989,1.1899481086506027,0.017441770499999953,-91.09350511983331,97.00210491033334,-36.20047357299998,38.68392203091427
Grassland,Western Asia,Cool Temperate,Dry,High Activity Clay,496,589.2026891475477,1.1879086474748946,-0.03895328745000004,-90.88040482858334,96.34715617248334,-36.18676932474997,38.48557115919998
Grassland,Southern Asia,Cool Temperate,Dry,High Activity Clay,496,589.1777741991674,1.1878584157241279,0.017441770499999953,-90.96358700073337,97.09024666298572,-36.21470999519998,38.43761440584998
Grassland,Caribbean,Cool Temperate,Dry,High Activity Clay,496,589.1651714381317,1.1878330069317171,-0.04295843475000016,-90.88083856573333,96.86725110093687,-36.141257685499966,38.873671267244866
